ObjectID,cutBy2_0,cutBy2_1,cutBy4_0,cutBy4_1,cutBy4_2,cutBy4_3,cutBy8_0,cutBy8_1,cutBy8_2,cutBy8_3,cutBy8_4,cutBy8_5,cutBy8_6,cutBy8_7,amusement,awe,contentment,excitement,anger,disgust,fear,sadness,something else
78670,3a4746,737669,655f51,3a4746,76806f,8e9994,81908e,333836,9aa39b,697b73,83846b,405557,6c5238,5e6b6a,0.0535772182047367,0.1135730743408203,0.4176242649555206,0.0586368031799793,0.0087580373510718,0.0533926486968994,0.0281996540725231,0.0855350121855735,0.180703267455101
79208,48494d,af776b,9d3f30,48494d,ab8a7f,d5d4cc,9d3f30,16171b,d5d4cc,6f7379,b8bbb2,2c2829,9f4335,9e7163,0.1482284963130951,0.0723327472805976,0.2211119830608368,0.0837263688445091,0.0463537536561489,0.0559379830956459,0.0401173830032348,0.0644800662994384,0.2677111625671386
78664,7c6042,e4be8d,4c3b29,ad855b,d7b387,f2c993,f0c288,d9b484,4c3b29,f4d09f,e5bc88,b7a287,8a6746,cfa46f,0.0538215637207031,0.1163654401898384,0.3266392648220062,0.04321064427495,0.0133329490199685,0.0327565111219882,0.0668861716985702,0.1448517143726349,0.202135756611824
118899,2a2e32,96ae98,0b0c0f,96ae98,27333a,6a6a70,0b0c0f,1c2020,334654,9dbaab,6d7481,8fa185,555b5c,7b6661,0.0952027738094329,0.1160866767168045,0.1748017519712448,0.0325366891920566,0.0243836566805839,0.0800285264849662,0.1332250833511352,0.179512083530426,0.1642226874828338
78843,484b47,9d9b87,595f5e,363830,8f8a71,abab9d,24282a,abab9d,6d736a,95967d,454b51,484836,887750,89867b,0.0347031168639659,0.1646112352609634,0.2952519953250885,0.0399524755775928,0.0146753881126642,0.0332713797688484,0.0713618174195289,0.1574133187532425,0.1887591630220413
101476,aba3a9,eeebef,eeebef,dbd5dc,3f3037,b9b1b7,352a32,3b2f36,e0dae2,eeebef,b9b1b7,d6cfd5,42353c,6c4a4b,0.0983666256070137,0.0592277497053146,0.2193445265293121,0.0324385203421115,0.0352631621062755,0.0557405240833759,0.034692246466875,0.0864313021302223,0.3784953355789184
91005,8ab575,87c2a8,8dba78,87c2a8,83ab70,8ab675,8dba78,8ab675,88b373,87b171,85aa72,87c2a8,4f6851,7d9a70,0.0598898865282535,0.0511743500828743,0.2624992430210113,0.0233752634376287,0.0389752723276615,0.0536432862281799,0.0176472179591655,0.1139776408672332,0.3788178265094757
80108,888680,eceae3,eceae3,e2e0da,201e15,3e3c37,e9e7df,24231c,201e15,eceae3,383732,767474,d0cecb,e5e3de,0.0729188919067382,0.0675860866904258,0.1738644391298294,0.0274141896516084,0.0534285604953765,0.0658930018544197,0.078527994453907,0.1463016122579574,0.3140652179718017
189602,3a1d23,915958,804241,3a1d23,925453,b38b8b,29161d,f1eeef,9e6260,4b2529,925453,804241,967578,ab7f83,0.1037870943546295,0.1391298621892929,0.1735237687826156,0.077285423874855,0.0164756719022989,0.1091523393988609,0.0807006508111953,0.0938572362065315,0.2060878872871399
91011,8c484c,84a59d,993a3e,80565a,7b8684,8cc4b5,767376,757274,8cc4b5,993a3e,8c3d42,7b8684,6b5b59,747073,0.0599430985748767,0.0519751459360122,0.3110813796520233,0.0291463173925876,0.0314175076782703,0.0513042844831943,0.0169712603092193,0.101941242814064,0.3462197184562683
80493,25324c,6f5e45,25324c,5f4239,57675a,a88e47,243260,253239,5d4f3a,57675a,a88e47,404d5e,5b3525,843626,0.1089216023683548,0.0780999660491943,0.2618157267570495,0.0588649660348892,0.0390030518174171,0.0531722977757453,0.0314762517809867,0.0754724740982055,0.293173611164093
79988,231c1a,9f9683,7e725e,c1bba8,0f0f0d,372826,0f0f0d,c9c7bb,595145,7f6749,b9af95,8f8775,262221,482e2c,0.028302427381277,0.2552897036075592,0.184376448392868,0.0668084174394607,0.0140111679211258,0.0279270987957716,0.154000923037529,0.1452257335186004,0.1240580454468727
79744,805138,e1ccae,a76740,583a30,d7b07b,ebe8e0,ebe8e0,e6c78b,a76740,d4a56d,c89665,ac866c,403430,714031,0.1197142824530601,0.0621762722730636,0.224585473537445,0.0393110066652298,0.0357067435979843,0.0531734749674797,0.0335554741322994,0.0805391743779182,0.3512379825115204
84187,614843,a36c4f,8e4d3f,614843,a57349,cba276,d8b362,d9bf9f,62514e,8e4d3f,5f4038,a57349,ac8067,cf9471,0.0299219843000173,0.1310844719409942,0.2194564193487167,0.0353034287691116,0.0241538491100072,0.0519015043973922,0.1187241077423095,0.1870395541191101,0.2024146616458892
79022,6c6a5d,a4a18b,7e817c,5a543e,a09672,a8aca4,a8aca4,736b4b,584a37,a69f7c,2d2e2d,9a8d68,787669,848c8e,0.0565286390483379,0.1477817296981811,0.1884151101112365,0.0635463446378707,0.0323855988681316,0.0788439810276031,0.0950214564800262,0.1166823953390121,0.2207946181297302
78472,c0b28f,e1d1b8,e1d1b8,dbcba8,7a7769,d1ba82,d2bfa0,d3be6c,5e5f54,e1d1b8,ccaa5d,dbcba8,7c7363,b1a997,0.070693701505661,0.0796554237604141,0.2284141033887863,0.0349555313587188,0.0400083810091018,0.0620160698890686,0.038713302463293,0.1125927790999412,0.3329507112503052
79778,434441,807d73,434441,66635c,888478,aca99c,b5ab9a,7a7e75,9a9c93,968b7a,434441,66635c,c7bca6,cec8ba,0.0389908514916896,0.1253740489482879,0.1406193971633911,0.0499806106090545,0.0330695174634456,0.075060561299324,0.1993122845888137,0.1413734406232834,0.1962192207574844
78466,313437,744d2d,71602f,773a2c,2e2e33,343a3c,252d34,71602f,832e27,6d432a,803237,362f32,2e373c,3b3d3b,0.109994851052761,0.0854636207222938,0.2379638254642486,0.0493633076548576,0.0244475938379764,0.0722157284617424,0.0383971109986305,0.0761605277657508,0.3059933185577392
79793,e6e3d5,e7e7e5,eae8da,e7e7e5,dad7c7,e8e5d7,e7e4d3,eae8da,e8e5d7,e1dece,d2cfc5,e7e7e5,858477,bcb8a6,0.0774312764406204,0.0538345538079738,0.1953016370534896,0.0262487530708313,0.0464855767786502,0.0672429129481315,0.0359991639852523,0.1091712117195129,0.3882848918437958
80450,6b605e,dbdce2,dbdce2,483432,716d5f,acacb4,c6c7ca,dbdce2,5f5f51,827b6c,91919e,3f2a27,423c3a,604240,0.1148238778114318,0.1097299009561538,0.1394011378288269,0.1019531339406967,0.0405730195343494,0.0897682011127471,0.1086458191275596,0.0713135153055191,0.2237914353609085
80444,a4a4aa,d6d5d7,c3c3c6,d6d5d7,696972,a0a0a8,c3c3c6,ababb1,64636b,d6d5d7,7b7b86,9596a0,48464b,525058,0.0982375293970108,0.1183021590113639,0.2159202694892883,0.0575841479003429,0.0259147938340902,0.0624444223940372,0.0670843049883842,0.0799932703375816,0.2745190858840942
79787,3c3f28,7a6343,6f4d32,3c3f28,756b46,958562,ae9d6c,b7a985,a6855f,7d7658,756b46,6f4d32,30311f,484e31,0.0476039759814739,0.1542246043682098,0.3329282104969024,0.0486448556184768,0.0090667372569441,0.033956229686737,0.0905792340636253,0.1258990615606308,0.1570971012115478
95061,662c1e,896957,724635,662c1e,84664c,bab3a8,dad9d7,60251b,c4bfb6,6d3221,84664c,724635,988a75,b1a89f,0.0477174036204814,0.0639640465378761,0.202782467007637,0.0251466836780309,0.0531840100884437,0.0682203471660614,0.0426143445074558,0.1564756780862808,0.3398949205875397
79963,565e65,a9b2bd,99a3af,bac1cb,3d4247,6f7984,c8ced4,acb5c1,2f3438,a0a9b7,6f7984,929ca7,434a50,53585b,0.0369666330516338,0.1441802531480789,0.1717754453420639,0.0569308288395404,0.0327616780996322,0.0649858936667442,0.126585379242897,0.1519207805395126,0.2138930410146713
80478,3f474b,8e7258,48545a,36393b,8c5a40,8f896f,424442,292e34,abb6b1,959263,7e6f54,8c5a40,464f4d,4a5968,0.0606671161949634,0.0941735953092575,0.2773380875587463,0.0406698323786258,0.0326484031975269,0.0611029155552387,0.0334564372897148,0.1132894903421402,0.286653995513916
84178,b5aea2,cac8c4,cac8c4,c5c2bd,908168,bab3a8,cac8c4,c5c2bd,bab3a8,867a68,826a3b,4a3d31,a69474,aea28e,0.0887022167444229,0.0956094413995742,0.1641660928726196,0.0527549460530281,0.0408109351992607,0.0880068689584732,0.0784790590405464,0.0962852761149406,0.2951851189136505
125098,5e6463,89979e,77858b,9baab2,535a5a,686e6d,5b6262,686e6d,747d7e,95a0a2,7b8d97,4b5251,96adbf,aabac5,0.0459855198860168,0.0737943202257156,0.2108346074819564,0.0228051487356424,0.0458683334290981,0.0582032836973667,0.0413951352238655,0.181403711438179,0.319709837436676
125099,625547,cfc9c1,463c33,7e6e5b,b4ab9c,e9e7e7,3c3024,c3b9a8,4f4843,e9e7e7,a69e91,6f5d4a,7f776a,9a886e,0.0668582022190094,0.150483027100563,0.1864792108535766,0.0728906393051147,0.0305078867822885,0.058873277157545,0.1031877174973487,0.1299579441547393,0.2007621973752975
84179,363738,7b7d7e,363738,5b5e60,838686,b1b3b1,b7b8b5,515354,65696b,a2a3a3,cbccc9,838686,2d2d2f,3f4041,0.0952393934130668,0.0982528030872345,0.1273338347673416,0.0189600195735692,0.0342893786728382,0.0764645785093307,0.1677214354276657,0.2475818693637848,0.1341567039489746
430677,c9d0b5,ebeae8,ebeae8,eae6dc,bcac5e,93c7bd,53b6ab,ebeae8,e8e5da,eae6dc,ddab47,bfccc2,5faea3,d9aa48,0.0935391783714294,0.0460695549845695,0.2124940007925033,0.0351041853427886,0.0587900690734386,0.057827278971672,0.0305962581187486,0.0852143242955207,0.3803650736808777
78498,868c93,c6beb3,acb0b6,c6beb3,464f5c,7a7e84,a6a4a0,c8c3bb,768493,c5baab,acb0b6,464f5c,5a616d,737070,0.0432992205023765,0.2016371339559555,0.3275472819805145,0.0563554912805557,0.0101271709427237,0.0410050563514232,0.0362642034888267,0.1318959146738052,0.151868462562561
80445,9e9994,dadcdf,dadcdf,cdcfd0,483f37,93887a,dadcdf,848569,7e5c53,3d3028,cdcfd0,544e45,97948c,b5ab9e,0.1192750558257103,0.1033790409564971,0.204557865858078,0.0585599467158317,0.0226765163242816,0.0697831884026527,0.0565926507115364,0.0717105492949485,0.2934650778770447
80323,86532d,b7b4b5,d8d4d0,86532d,585a6a,d5cfcb,1c2647,b66b2b,d8d4d0,d1c9c2,d5cfcb,563b2f,222b4b,8d7a69,0.0846016630530357,0.0633474588394165,0.2412040382623672,0.0358709916472435,0.0395124666392803,0.0685790330171585,0.0299723204225301,0.0916816368699073,0.3452303409576416
80337,544165,b48683,d1cdcc,983f3a,67383b,414a8e,953935,94332e,893430,453c47,d1cdcc,414a8e,963f3c,ad7874,0.1468521952629089,0.0873761028051376,0.3070103526115417,0.0760166943073272,0.0172366369515657,0.0501990132033824,0.0276900567114353,0.0578134916722774,0.2298054099082946
80451,55534b,c0c3c3,413a35,696b62,b3b5b5,ced1d2,6f6d68,585e52,ced1d2,4c413b,83847b,35342f,a3a6a3,c2c5c6,0.1197110787034034,0.1117731630802154,0.2359289228916168,0.0817100331187248,0.019064275547862,0.0716280713677406,0.0582264885306358,0.0634937584400177,0.2384641766548156
79792,5e5b49,80735d,73644c,5e5b49,7a7060,a1957a,b09466,b1a796,7a7060,5b5644,73644c,928c76,5f5c4d,646251,0.0668119639158248,0.1072452217340469,0.220949038863182,0.0401814877986907,0.0338565558195114,0.0602933056652545,0.0585432797670364,0.1210578754544258,0.2910611629486084
78467,57524c,9f856c,906b4d,57524c,978267,c4bcaf,d1ccc1,beb9af,978267,ada18b,635d58,4c4640,945f4a,8d7650,0.0352808833122253,0.1301985681056976,0.1761978268623352,0.0356654375791549,0.036144059151411,0.0704977810382843,0.1247978508472442,0.196930393576622,0.1942871063947677
79779,797772,e6e1d8,e6e1d8,323231,a19e97,dfdad0,e6e1d8,dfdad0,a2a09a,83837e,323231,c9c5ba,515151,696968,0.0858048275113105,0.1176786422729492,0.2193204909563064,0.0585463494062423,0.0248806308954954,0.0751522481441497,0.064535804092884,0.0777172669768333,0.276363730430603
127895,484240,837f7a,5c5c58,484240,8b7e76,c9c7c1,484543,3f3c3b,b6b5ae,5c5c58,dbd9d4,8b7e76,4d4947,6c4b45,0.0948170125484466,0.088446669280529,0.2453181445598602,0.0671841502189636,0.0315691754221916,0.0701388344168663,0.0578404441475868,0.0834420770406723,0.2612433731555938
78301,2f2920,5f554b,3a3836,2f2920,6e5334,97918b,20211e,746a64,3a3836,6e5334,3d3122,aea597,b2bac2,e0dbda,0.0558709539473056,0.0990657210350036,0.1474144756793975,0.0376995243132114,0.0268436316400766,0.0539256818592548,0.2308328449726104,0.1698614060878753,0.1784857362508773
78315,242828,57553d,242828,414636,62533d,7a734d,7d7260,242828,62533d,414636,646847,947e3c,92825c,a09886,0.0471964366734027,0.101637989282608,0.1483034789562225,0.039901103824377,0.0347068719565868,0.0541649758815765,0.1987791806459427,0.1816846579313278,0.1936252266168594
79023,425241,9e8365,885a31,425241,a1947a,c8c4b9,c8c4b9,876f51,a28f52,adaaa2,4b3c2e,885a31,36664a,3b695d,0.1698175221681594,0.0879562571644783,0.1955374926328659,0.1004308238625526,0.0315232649445533,0.0742143839597702,0.0561743415892124,0.0566294863820076,0.2277164310216903
84186,b0ada3,eeeeeb,eeeeeb,d5d4c3,79726b,9d9c98,eeeeeb,82878f,9e908e,a9aca2,676864,8a7d72,cdcab7,ddddd0,0.1159081310033798,0.0798916146159172,0.2207633256912231,0.055690549314022,0.0360398925840854,0.0613024607300758,0.044020727276802,0.0735894590616226,0.312793880701065
79037,191815,3f3d3b,191815,22201e,343331,83817d,191815,22201e,b4b2ad,4e4d4b,343331,9c9995,62605e,797773,0.0650680661201477,0.0841281414031982,0.1576266288757324,0.0274824574589729,0.0506872422993183,0.0691118836402893,0.1033241674304008,0.1584762632846832,0.2840950489044189
78329,2b2a2a,313131,302f2f,333333,292828,2d2d2d,333333,323131,2b2a2a,302f2f,2d2d2d,272626,343434,373636,0.0511009134352207,0.0545534454286098,0.1707311868667602,0.019393989816308,0.0577057227492332,0.0705906525254249,0.0398966260254383,0.1588289588689804,0.3771985173225403
84192,868789,bebfc3,acacaf,bebfc3,343538,8e8e90,acacaf,9b9b9c,3c3c40,5c5c5e,828283,1c1d22,b7b7ba,c6c7cb,0.080300748348236,0.0739109143614769,0.204372763633728,0.0355140157043933,0.0402566455304622,0.061728797852993,0.0587793923914432,0.1119491308927536,0.3331875205039978
79751,30599a,8f8b8c,30599a,5c6983,b68e5f,cecdcb,b17d40,b37e44,cecdcb,30599a,7a6d67,3e659f,bfb7ac,c7c7c4,0.0353644639253616,0.2392122149467468,0.2684803903102875,0.0542189702391624,0.017462383955717,0.0403676554560661,0.0655733272433281,0.1020869836211204,0.1772336363792419
154462,787672,e2e2e3,fefefe,787672,9d9fa1,eeeeed,fefefe,64635a,6e7279,eeeeed,8e8980,9d9fa1,373a3b,554d4e,0.087742805480957,0.0816820785403251,0.3337050676345825,0.0472949557006359,0.0204962324351072,0.0453764237463474,0.0227710921317338,0.0806286111474037,0.2803027331829071
189603,252d33,6d6968,252d33,433834,566167,d7d6d0,efefee,462a29,383637,252d33,57483a,bfbdb1,3e535d,6e6f71,0.0490597076714038,0.1462738513946533,0.3085145950317383,0.0534127540886402,0.0113407531753182,0.0342794805765152,0.076847992837429,0.1257944703102111,0.1944762766361236
91004,bc6d7e,de8f80,c06e80,de8f80,b46a79,bc6d7f,ba6c7e,b86b7c,bc6d7f,b66b7a,c06e80,de8f80,6f4849,b06b76,0.0545872971415519,0.0493690185248851,0.237191617488861,0.021513745188713,0.0485395342111587,0.0621245726943016,0.0224304739385843,0.1301654279232025,0.3740782737731933
80121,62645a,9b9586,8d8777,aaa394,54574e,707167,52584f,9f9a8c,5d6055,8d8777,707167,44473e,afa794,b9b2a5,0.0367043949663639,0.1769727170467376,0.241656094789505,0.0493363142013549,0.0270639564841985,0.0493949279189109,0.082354761660099,0.1362359374761581,0.200280874967575
118898,142133,4a7d92,0b0f16,1c3350,3a6883,5992a1,0b0f16,3b6b8e,396477,213c62,182a3e,4e8699,5d96a3,6ca8af,0.0639316365122795,0.2060907632112503,0.1718105673789978,0.0548912398517131,0.0186910554766654,0.0519093535840511,0.1548638641834259,0.1350947767496109,0.1427166908979416
80647,c4aa62,cbb168,cbb168,c7ad63,bca461,c5ab63,baa261,c2a963,bea663,c5ab63,cbb168,c7ad63,8e7d4c,b49e5e,0.0500736348330974,0.0427277907729148,0.1821334213018417,0.0181010533124208,0.0620717778801918,0.0621308274567127,0.0299133881926536,0.1417798399925232,0.4110682308673858
79584,686b60,e0dedb,4a6059,867566,d3cecb,eeedec,eeedec,c2bcb4,d0c8c3,e7e2e0,9a9c9d,4a6059,696756,a38476,0.1355381458997726,0.0801806822419166,0.2924306988716125,0.0791640281677246,0.0215062163770198,0.0499565936625003,0.0220186822116374,0.0480421259999275,0.2711627781391144
78856,5f5656,94847a,857068,a3978c,584946,666366,969597,60595f,584946,b8aca0,9e8d7d,6c6c6e,86695b,857876,0.0552984401583671,0.1216981709003448,0.1605289876461029,0.0594150349497795,0.0366857163608074,0.0853193774819374,0.1174440085887909,0.1075039133429527,0.2561062574386596
79590,65a8bd,7fbbcd,6bb6ce,7fbbcd,55818e,6ab3ca,6bb6ce,6ab3ca,4e717c,67a5b7,37474d,74b7cd,95bdc3,81c1d9,0.1201457306742668,0.0718554630875587,0.2125495821237564,0.0463659465312957,0.0344496071338653,0.0664580017328262,0.0472526215016841,0.0801406800746917,0.3207823634147644
80135,232725,a59068,232725,c2ac7b,655844,ab8f65,3f3f36,232725,af966b,c2ac7b,a6875f,806c50,4d4739,614c3a,0.0517760589718818,0.1240350380539894,0.1208479702472686,0.0330069921910762,0.0305891633033752,0.0901528969407081,0.1937620192766189,0.1950317621231079,0.160798117518425
79209,332927,615a5c,483e43,332927,6b6259,888a93,272323,59575f,6e727f,7e6d53,40302b,a1a3a7,3d383f,534446,0.0498717613518238,0.1625998467206955,0.2365191131830215,0.0624833963811397,0.0199186094105243,0.0465968996286392,0.1090017408132553,0.1092201843857765,0.2037884145975113
79221,494840,8b8173,7f735e,494840,79727d,b5ac93,79727d,2c3029,404130,98907e,5c5854,7f735e,beb392,e4dbbd,0.0640043541789054,0.0937873944640159,0.3189260065555572,0.0395659729838371,0.0167838111519813,0.045564092695713,0.0459006056189537,0.1192550957202911,0.2562125623226166
79547,212523,3d3327,212523,2f2c25,3d3227,59432a,212523,514b2c,65512e,2f2c25,3d3227,7f5830,483427,593727,0.0354717597365379,0.0917321145534515,0.2165528386831283,0.0282587818801403,0.0282755903899669,0.0389608480036258,0.1648092865943908,0.1823586523532867,0.2135801315307617
78659,5169a9,877289,8c5b72,83889f,4b618f,5771c3,5e7bcf,5771c3,8d4d41,8b68a3,9b8b6d,4b618f,617ed2,8ea3d6,0.160557672381401,0.0668169632554054,0.2309899479150772,0.08932776004076,0.0386852249503135,0.0584248155355453,0.0377339757978916,0.0541234724223613,0.2633400857448578
161340,e8e9ec,f9fafc,f5f6f9,f9fafc,c5c5c8,f2f4f6,f5f6f9,f2f4f6,f9fafc,a0a0a3,e4e4e7,c1c1c3,6b6b6e,868688,0.0960225537419319,0.0999010428786277,0.224365621805191,0.0467422567307949,0.026171987876296,0.0534945763647556,0.0489297658205032,0.079401820898056,0.3249703049659729
80690,262520,5c5641,262520,3e3b2d,5e5740,968b6a,262520,a89f80,3e3b2d,c8bd8f,9c906d,82775a,585038,645e49,0.041848074644804,0.1454299390316009,0.1338426917791366,0.0351989455521106,0.0237458292394876,0.0440632328391075,0.2586168646812439,0.1736657917499542,0.1435885727405548
78895,90928e,c0c2a4,9eafab,827471,bbba82,c5cbc6,a3b5b5,e6e0d7,8a3f40,5d534d,909f9c,bbba82,a0ada6,9db1b0,0.1832898259162902,0.07451943308115,0.208182081580162,0.0634215623140335,0.0240077804774045,0.0638308674097061,0.0552454255521297,0.0633594766259193,0.2641435861587524
79553,5c5b54,dad9d2,363532,828076,cbc9bc,eaeae9,eaeae9,262624,c0bdad,d6d5cb,6f6d64,46453f,8a897d,a19f91,0.0954736992716789,0.1168497428297996,0.2495005428791046,0.0524065159261226,0.0212990343570709,0.0548921264708042,0.0553528144955635,0.0770055949687957,0.2772198319435119
79235,614f45,c1b492,cac2a3,b8a581,48413b,7b5e4e,c2b288,b5a082,765040,cac2a3,806c5d,a89072,3c312e,555148,0.0485147535800933,0.1429647356271743,0.1460042148828506,0.0428694114089012,0.0326305292546749,0.0569064579904079,0.1575139015913009,0.1928596049547195,0.1797363609075546
205939,b59c98,efecde,efecde,dad2c5,934749,8f868b,8f3032,7a7884,9a4a4c,efecde,dad2c5,a39393,7d6f78,af7471,0.0807112902402877,0.0576098226010799,0.2294659614562988,0.0292116962373256,0.0401558019220829,0.0521769411861896,0.029554683715105,0.0989764854311943,0.3821372091770172
80069,4d4c47,826a5a,4d4c47,785b4c,7b675e,9c8970,898279,b39676,4d4c47,bdb2a0,785b4c,987e5e,6d6460,8a6a5c,0.0688121244311332,0.1058342903852462,0.1989148259162902,0.0714267864823341,0.0302219279110431,0.0858070999383926,0.1092782691121101,0.1053372621536254,0.2243674397468567
78936,1c1919,aca9a0,1c1919,e6e7e2,352f2a,aea691,1c1919,e6e7e2,cec9b9,8c8679,352f2a,b1a893,695f4a,8f7d50,0.0993807837367057,0.0629591643810272,0.1714721471071243,0.0349525585770607,0.0498493500053882,0.0716856271028518,0.0709607005119323,0.1068973094224929,0.3318422436714172
105765,504730,7f8167,746c42,8b968d,382f23,675f3c,869998,909f98,746c42,675f3c,84897c,949787,2b221b,453c2b,0.0424083285033702,0.1327153444290161,0.2528459131717682,0.0379727333784103,0.0178377237170934,0.0481118410825729,0.1027314886450767,0.1555540561676025,0.2098225206136703
78922,744c37,bf7e3f,bf6437,744c37,ba8f39,c5a254,bf6437,ba8f39,c79f3d,c6b887,c09250,94573c,3b342d,6d4d38,0.0843836441636085,0.1114233285188674,0.2053782343864441,0.0633367300033569,0.0364684611558914,0.0676485672593116,0.094491496682167,0.0989343971014022,0.23793525993824
79382,605d4c,b0b5a4,b4bcb2,abae97,4a4737,757361,a8aea0,797870,716d53,b5b9a0,b4bcb2,9a987b,3d3c2f,56523e,0.0828413367271423,0.1671902388334274,0.2650713324546814,0.0579623021185398,0.0151196774095296,0.0497681014239788,0.0606624595820903,0.1016215607523918,0.1997630894184112
79369,837c71,ede7dd,8f9394,ede7dd,4a514d,a37a4d,f1eee8,4a514d,868882,63647a,aab1ab,a37a4d,e6d6c0,edeae3,0.1176798120141029,0.0755702033638954,0.2800949513912201,0.0724125877022743,0.0305728949606418,0.0563101060688495,0.03262510150671,0.0620758049190044,0.2726585865020752
78711,634249,c27076,c7839f,bd5e4e,783834,4e4d5e,b53d2b,cb9970,ac3929,c7839f,be6470,44363e,2a2f52,736b6b,0.0597137175500392,0.2012950330972671,0.2533360719680786,0.0832990333437919,0.0163567829877138,0.0682137459516525,0.0614696443080902,0.078205682337284,0.1781101524829864
78705,655545,d2ba95,282b2b,d2ba95,7e5239,c3ac84,d5be9e,282b2b,d2bc8b,574233,c3ac84,a6613e,ccae83,ceb693,0.0632855296134948,0.0926896333694458,0.2535887956619262,0.0336116030812263,0.0239681396633386,0.0568502619862556,0.0604203119874,0.1310875415802002,0.2844982445240021
134553,181a1a,3e3c35,1b1d1c,181a1a,423e30,7f7a6b,1b1d1c,181a1a,827e72,918d81,aba79d,6f6956,2f2e26,554f3b,0.1067714318633079,0.0758023560047149,0.1819097101688385,0.0400430671870708,0.0348572023212909,0.0717528313398361,0.0583891086280345,0.0888563692569732,0.3416178822517395
100190,797877,d2d1d0,8c8c8b,666563,c6c5c4,dddddc,dddddc,d1d0cf,c1c0c0,545353,777672,b6b3b0,7c7d7c,9c9b9a,0.0935805216431617,0.0873667225241661,0.2148671150207519,0.0389088802039623,0.0298486724495887,0.0580580234527587,0.0439207479357719,0.0928723290562629,0.3405770361423492
80096,1f1f24,43403e,332d2c,1f1f24,393e42,6c685c,393e42,332d2c,8d8e81,1f1f24,646b68,554b3c,a5a798,bebca9,0.0490278787910938,0.1441943645477295,0.1839707642793655,0.0447190925478935,0.0288054123520851,0.0553219653666019,0.1235385686159133,0.1703548729419708,0.2000670284032821
79355,444e65,998388,956b65,9d9bab,353741,546589,9e3d2c,998aa7,a1adae,965556,908d89,353741,404b79,697f99,0.0887282118201255,0.108337290585041,0.1774994879961013,0.0543714873492717,0.033623956143856,0.0695958584547042,0.1460307091474533,0.1371467858552932,0.1846662759780883
431186,5b412f,c8814a,b66a41,db9953,413428,754d36,744227,e6b062,775944,b66a41,cf8f5b,db9347,3b291b,463f36,0.0620576478540897,0.1510423868894577,0.1590442806482315,0.0493014641106128,0.0170727353543043,0.0620564185082912,0.190460979938507,0.1770468354225158,0.1319171786308288
402558,5e1d19,ca9a8c,32180f,8b2222,b35c47,e1d9d2,e4e2db,32180f,a66034,7b5333,8b2222,decfc9,dd4256,ce7c5d,0.1353112310171127,0.0878525152802467,0.1615078896284103,0.0836529359221458,0.051226120442152,0.0907689034938812,0.1094988510012626,0.0875636860728263,0.192617729306221
78739,ae695e,ddc8b7,e97660,ddc8b7,37445a,b0745e,b3847d,33638d,d9d0d5,ae6440,3c2527,e1c198,e75b36,eb918b,0.3437555730342865,0.0573865659534931,0.2692781388759613,0.0608532652258873,0.0067612994462251,0.048624251037836,0.0234449189156293,0.0482990629971027,0.1415969133377075
79427,1d2327,5e5841,1d2327,383b31,6a5f44,9f895f,a98d5c,1d2327,b2996b,786748,5b5640,91805a,30312b,404638,0.0763508230447769,0.0986265391111373,0.1252808570861816,0.0270014777779579,0.0292980056256055,0.0746760740876197,0.205289825797081,0.2186224311590194,0.1448539644479751
79341,2d493d,958d61,ac9f72,2d493d,5a654b,a29255,a29255,2a3e35,9d8d55,315344,446353,ac9f72,365547,4f513d,0.1254146248102188,0.0904344171285629,0.2067338824272155,0.0588496476411819,0.0302689727395772,0.0782762765884399,0.0522758327424526,0.0791889205574989,0.2785573899745941
80082,583d40,9f9d88,583d40,646f5e,ccb589,e8e4d8,e8e4d8,d8d2c5,773a33,696c40,5e727d,bf974d,3d3934,354868,0.0736064091324806,0.1712477356195449,0.1999396979808807,0.0679353326559066,0.0181837044656276,0.0758787468075752,0.1076427176594734,0.0677760690450668,0.2177895307540893
79816,866974,e8e9e3,e8e9e3,74362c,525c9c,dbdcd9,a24031,e8e9e3,dbdcd9,3d569b,9c645a,462c28,3559bf,3a5cbe,0.0632432103157043,0.0473378002643585,0.212001770734787,0.02155302464962,0.0499675907194614,0.0561316609382629,0.029152488335967,0.1277260333299636,0.3928863406181335
79802,404d4f,5f7986,446481,7a8f8a,2c3c44,545f5a,496166,647f89,424a50,446481,2c3c44,909e8b,677263,9b985e,0.041166603565216,0.1669540256261825,0.2136837840080261,0.0617672801017761,0.0165517553687095,0.0485200844705104,0.1683002710342407,0.1180320084095001,0.1650241166353225
80519,243c9a,808177,a3818b,243c9a,639248,56727d,2641a2,79985b,2d4aa8,394d98,213792,a3818b,5f8d45,67964a,0.0970579907298088,0.0649437382817268,0.318523496389389,0.053385954350233,0.0291224140673875,0.047034565359354,0.0190785750746727,0.0630073994398117,0.3078457415103912
80531,9c9788,d0cecc,a4a092,948e7d,c6c3c0,dad8d9,948f7d,989381,918c7a,a4a092,dad8d9,c6c3c0,79766d,8e8877,0.0893465206027031,0.0468050427734851,0.2790738642215729,0.0298707783222198,0.0333931520581245,0.0475892685353755,0.0181800462305545,0.0810920447111129,0.3746492564678192
